Meal Names,Calories,Total Fat,Saturated Fat,Cholesterol,Protein,Carbs,Sodium,Fiber,Sugars
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chips large - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Snack Size Fruit & Walnut Salad, Pizza Hut - Hand Tossed Slices Pepperoni Small",1960.0,75.5,17.5,90.0,61.0,263.0,1875.0,28.0,48.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Taco Bell - Black Beans & Rice (V)",1850.0,81.0,15.0,290.0,88.0,203.0,1920.0,20.0,15.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - English Muffin",1550.0,53.5,17.5,260.0,89.0,189.0,2140.0,15.0,16.0
"Burger King - Kids Oatmeal, KFC - Sweet Kernel Corn (Family), Sonic - Sonic Cheeseburger W/ Mayonnaise, Subway - 6"" BBQ Rib Sandwich",1680.0,78.0,26.0,185.0,68.0,190.0,1950.0,17.0,35.0
"Burger King - French Fries – large, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, McDonald’s - Southern Style Chicken Biscuit (Regular Size Biscuit), Wendy’s - Kids Hamburger",1540.0,71.0,23.5,190.0,61.0,163.0,2300.0,14.0,12.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side, KFC - House Side Salad, Pizza Hut - Hand Tossed Slices Supreme Small, Wendy’s - Seasoned Home-Style Potatoes, Medium",1590.0,65.0,12.0,95.0,47.0,207.0,2150.0,22.0,6.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - English Muffin, Wendy’s - Sour Cream and Chive Baked Potato",1940.0,69.0,20.5,240.0,85.0,243.0,2035.0,21.0,9.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chips large - Side, KFC - Caesar Side Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Veggie Power Menu Bowl – Specialties",1910.0,77.0,15.0,115.0,56.0,252.0,2085.0,32.0,25.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Large French Fries",1700.0,64.0,13.0,155.0,73.0,211.0,1865.0,32.0,23.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal",1560.0,54.0,15.5,170.0,66.0,212.0,2205.0,27.0,46.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Large French Fries, Taco Bell - Veggie Power Menu Bowl – Specialties",1720.0,67.0,19.5,195.0,61.0,219.0,2010.0,22.0,36.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Wendy’s - Plain Baked Potato",1710.0,65.5,23.5,260.0,83.0,189.0,2005.0,24.0,20.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Wendy’s - Sour Cream and Chive Baked Potato",1820.0,72.5,24.5,215.0,83.0,204.0,2085.0,23.0,19.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, McDonald’s - Hotcakes, Wendy’s - Plain Baked Potato",1610.0,59.0,21.0,220.0,77.0,194.0,2105.0,19.0,22.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, McDonald’s - Filet-O-Fish®, Wendy’s - Plain Baked Potato",1700.0,60.5,11.0,195.0,80.0,210.0,2285.0,21.0,22.0
"Burger King - CROISSAN’WICH® Egg & Cheese, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Medium French Fries",1690.0,77.5,25.0,350.0,77.0,168.0,2260.0,22.0,9.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Medium French Fries, Subway - Cheese & Veggies Pizza",1920.0,66.5,20.0,185.0,88.0,256.0,2220.0,25.0,43.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Hash Brown",1500.0,73.0,19.5,190.0,55.0,154.0,2295.0,16.0,29.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Natural-Cut Fries, Small",1630.0,76.5,15.0,80.0,48.0,192.0,1985.0,28.0,32.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Small French Fries, Wendy’s - Seasoned Home-Style Potatoes, Small",1575.0,77.5,19.5,135.0,59.0,157.0,2280.0,24.0,9.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - McChicken ®, Wendy’s - Natural-Cut Fries, Junior, Wendy’s - Seasoned Home-Style Potatoes, Medium",1765.0,76.0,11.0,160.0,63.0,212.0,2295.0,20.0,7.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, KFC - Caesar Side Salad, Pizza Hut - Pan Pizza Slices Backyard BBQ Chicken Medium",1740.0,72.5,12.0,155.0,69.0,207.0,1880.0,23.0,22.0
"Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Chips large - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Chalupa Supreme® – Chicken",1840.0,78.0,15.0,55.0,49.0,242.0,2260.0,25.0,32.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side, KFC - KENTUCKY FRIED WINGS Buffalo, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1670.0,68.0,14.5,80.0,38.0,227.0,1440.0,25.0,30.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, Subway - 6"" Rotisserie Style Chicken, Wendy’s - Natural-Cut Fries, Small",1860.0,65.5,10.0,135.0,77.0,244.0,2050.0,30.0,22.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top, Taco Bell - Hash Brown (V)",1585.0,80.0,20.0,315.0,78.0,131.0,2280.0,10.0,14.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Natural-Cut Fries, Small",1585.0,48.0,11.5,170.0,75.0,215.0,1910.0,31.0,35.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, Subway - Cheese Pizza, Wendy’s - Sour Cream and Chive Baked Potato",1805.0,44.5,18.0,185.0,89.0,274.0,1975.0,27.0,44.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Sausage McMuffin® with Egg, McDonald’s - Side Salad",1545.0,82.0,34.0,540.0,83.0,111.0,2290.0,11.0,9.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Corn on the Cob (Family), Taco Bell - Bacon Club Chalupa – Specialties",1700.0,81.0,23.5,185.0,68.0,184.0,2095.0,16.0,30.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top, McDonald’s - Snack Size Fruit & Walnut Salad",1560.0,69.0,23.5,235.0,65.0,165.0,2300.0,10.0,45.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top, KFC - Corn on the Cob (Family), Taco Bell - Cheese Quesadilla",1525.0,60.0,23.5,195.0,67.0,181.0,2275.0,19.0,27.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top, Wendy’s - Plain Baked Potato, Wendy’s - Seasoned Home-Style Potatoes, Medium",1500.0,54.0,14.5,275.0,79.0,174.0,2085.0,18.0,8.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1805.0,71.0,13.5,185.0,75.0,216.0,2145.0,20.0,21.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Corn on the Cob (Family), McDonald’s - Egg McMuffin®, Subway - Footlong Veggie Delite",1935.0,60.0,10.5,340.0,74.0,289.0,2175.0,32.0,27.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - KFC® Cornbread Muffin",1630.0,70.0,18.0,255.0,81.0,165.0,2020.0,24.0,23.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Wendy’s - Sour Cream and Chive Baked Potato",1615.0,68.0,29.0,270.0,83.0,168.0,1815.0,14.0,15.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, KFC - KFC® Cornbread Muffin, McDonald’s - English Muffin, Subway - 6"" Chicken & Bacon Ranch Melt",1520.0,77.0,23.5,210.0,69.0,140.0,2300.0,17.0,22.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Sour Cream - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1745.0,71.0,31.0,310.0,89.0,196.0,2225.0,18.0,32.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips large - Side, McDonald’s - Small French Fries, Subway - Kids Mini Sub Black Forest Ham",1880.0,80.0,18.5,110.0,60.0,236.0,2240.0,24.0,20.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, KFC - Sweet Kernel Corn (Family), Subway - Sweet Onion Chicken Teriyaki Salad, Wendy’s - Sausage Biscuit",1550.0,64.5,24.5,220.0,76.0,180.0,2250.0,23.0,33.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side, Taco Bell - Black Beans (V)",1770.0,77.0,18.0,220.0,73.0,191.0,2285.0,19.0,17.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Nachos BellGrande® – Steak",1700.0,70.0,18.5,225.0,73.0,199.0,2290.0,22.0,40.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Natural-Cut Fries, Medium",1780.0,77.0,25.0,300.0,87.0,182.0,2195.0,15.0,21.0
"Burger King - CROISSAN’WICH® Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, KFC - KFC® Cornbread Muffin",1610.0,70.5,21.5,425.0,80.0,152.0,2290.0,15.0,18.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, McDonald’s - Hotcakes, Taco Bell - Cheesy Roll Up – Specialties, Wendy’s - Baconator Fries",1590.0,78.0,24.5,225.0,63.0,153.0,2120.0,13.0,18.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, KFC - Coleslaw, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1570.0,69.5,19.0,260.0,87.0,159.0,1685.0,29.0,31.0
"Burger King - Hamburger, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Chips regular - Side, KFC - KFC® Cornbread Muffin, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1830.0,73.5,14.0,180.0,68.0,226.0,2075.0,24.0,37.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Premium Grilled Chicken Club Sandwich, Wendy’s - Plain Baked Potato",1645.0,60.0,19.0,225.0,84.0,202.0,2165.0,25.0,47.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Side Salad",1880.0,74.0,14.5,285.0,86.0,219.0,2240.0,19.0,39.0
"Burger King - CROISSAN’WICH® Egg & Cheese, Burger King - French Fries – medium, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Sonic - Jr. Burger",1555.0,76.0,25.0,360.0,68.0,153.0,1950.0,12.0,13.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Hotcakes, Subway - Footlong Veggie Delite",1660.0,33.0,7.5,100.0,70.0,290.0,2280.0,33.0,40.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Natural-Cut Fries, Junior",1680.0,80.5,27.5,195.0,66.0,170.0,1830.0,23.0,25.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, KFC - Corn on the Cob (Family)",1800.0,76.5,30.5,280.0,89.0,194.0,2275.0,23.0,24.0
"Burger King - French Fries – large, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Soft Taco – Specialties",1835.0,73.0,16.5,100.0,53.0,245.0,2215.0,24.0,22.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries",1760.0,74.5,23.5,240.0,84.0,191.0,2150.0,27.0,36.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, KFC - House Side Salad, McDonald’s - Hotcakes and Sausage",1520.0,71.0,24.5,320.0,83.0,136.0,2030.0,12.0,20.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top, Wendy’s - Plain Baked Potato",1765.0,63.5,22.0,275.0,87.0,211.0,2195.0,22.0,22.0
"Burger King - Pancake and Sausage platter, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Sonic - Jr. Deluxe Burger, Wendy’s - Plain Baked Potato",1760.0,79.0,23.5,225.0,64.0,203.0,2215.0,14.0,41.0
